,CNN-based model adadelta,CNN-based model adam,CNN-based model rmsprop,vConv-based model adadelta,vConv-based model adam,vConv-based model rmsprop
191,0.6254736163735153,0.5978066422960255,0.7104634495938843,0.7427638084867609,0.7236524850276115,0.7253302814475717
192,0.7339525994733274,0.6086400960010667,0.650451671685241,0.7302636695963289,0.7463082923143591,0.6322292469916333
193,0.7109301214457938,0.5943510483449816,0.5686285403171146,0.727219191324348,0.6931632573695263,0.6620851342792697
194,0.7182079800886678,0.6696296625518061,0.6230402560028445,0.7592639918221313,0.7069856331737021,0.6759963999599996
195,0.6912965699618885,0.6814520161335125,0.595628840320448,0.7657418415760178,0.6697629973666374,0.6993633262591806
196,0.7318081312014578,0.643496038844876,0.6607295636618185,0.7153079478660874,0.7062411804575606,0.7000300003333371
197,0.6522961366237403,0.6320625784730941,0.6369515216835742,0.7080189779886443,0.7027300303336703,0.6901298903321148
198,0.6485183168701875,0.6514627940310448,0.6650629451438349,0.7688640984899833,0.7102078911987911,0.6727185857620641
199,0.7127856976188623,0.6710741230458116,0.6385737619306882,0.7300747786086512,0.6705074500827787,0.6786519850220558
200,0.7355526172513028,0.6377848642762698,0.6195346614962388,0.7479527550306113,0.7213746819409104,0.7141301570017445
201,0.6135290392115469,0.5758619540217114,0.6076623073589706,0.733574817497972,0.6913743486038733,0.712074578606429
202,0.7045522728030311,0.6812742363804042,0.6275291947688307,0.7241747130523672,0.6618295758841766,0.6830187002077801
203,0.7183968710763453,0.6859742886032067,0.5943399371104123,0.7543972710807899,0.67308525650285,0.6954966166290737
204,0.6924076934188158,0.5793064367381859,0.6756075067500751,0.7351303903376704,0.6590295447727197,0.6777630862565138
205,0.645651618351315,0.7106967855198392,0.7107078967544085,0.7448416093512151,0.6970521894687719,0.7234858165090724
206,0.7322525805842288,0.6999188879876442,0.6345292725474728,0.7649751663907376,0.6682518694652163,0.6616740186002066
207,0.6908410093445483,0.6409404548939432,0.5687285414282381,0.7421638018200203,0.6953299481105346,0.6246069400771119
208,0.7225635840398227,0.6078178646429404,0.615895732174802,0.7521194679940888,0.6302181135345948,0.6963077367526306
209,0.6787075411949022,0.6118512427915866,0.6041844909387882,0.7584639829331437,0.7043633818153535,0.6507627862531806
210,0.7276303070034111,0.6981077567528529,0.5413282369804109,0.7316525739174881,0.7161301792242136,0.6607184524272491
211,0.7064189602106691,0.6217624640273781,0.683418704652274,0.7329192546583851,0.6540850453893932,0.6444738274869721
212,0.6174735274836387,0.5704396715519061,0.6969966332959254,0.7307747863865155,0.6481516461294015,0.6101512239024878
213,0.6800186668740764,0.6194291047678308,0.6756408404537828,0.7478194202157802,0.6123401371126346,0.6605628951432794
214,0.7016411293458817,0.6118734652607252,0.5011611240124891,0.7350859453993934,0.6895521061345127,0.628840320448005
215,0.7354192824364716,0.5077278636429293,0.6393071034122602,0.691529905887843,0.6865076278625318,0.6699407771197458
216,0.6354403937821531,0.5596617740197113,0.5325059167324082,0.7303747819420215,0.6464738497094413,0.7136301514461272
217,0.6630073667485193,0.6616406848964989,0.5393948821653574,0.7266080734230381,0.6690518783542039,0.6918854653940598
218,0.6094289936554851,0.6694296603295592,0.6102290025444728,0.6951188346537185,0.6411849020544673,0.6667851865020723
219,0.7022078023089147,0.6519294658829543,0.6493738819320215,0.712041244902721,0.6455182835364839,0.7100967788530985
220,0.6703630040333781,0.6398182202024466,0.6638407093412149,0.7050633895932177,0.6920743563817375,0.7111856798408871
221,0.7416526850298337,0.7074745274947499,0.5999177768641875,0.7469194102156691,0.715819064656274,0.6090956566184069
222,0.6993411037900421,0.6306070067445194,0.6862076245291615,0.7701085567617418,0.6720741341570462,0.6265514061267348
223,0.6280958677318637,0.6804742274914166,0.6542072689696552,0.6909632329248103,0.6828186979855331,0.6641518239091545
224,0.6552406137845976,0.634862609584551,0.608862320692452,0.6512739030433672,0.6448182757586195,0.627906976744186
225,0.6383404260047335,0.6068511872354139,0.5191113234591496,0.7152301692241024,0.6348403871154125,0.6597962199579994
226,0.6387293192146579,0.6587628751430571,0.6241958243980489,0.7041633795931067,0.6306625629173658,0.6459849553883933
227,0.700563339592662,0.5945621618017978,0.5527061411793464,0.6546183846487182,0.6024066934077046,0.5626284736497071
228,0.5529172546361626,0.5436115956843965,0.6097289969888555,0.6843853820598007,0.6387626529183659,0.5753286147623863
229,0.674951943910488,0.6527183635373727,0.6330181446460517,0.6694518827986977,0.6420738008200091,0.6284403160035111
230,0.7127968088534318,0.6092289914332382,0.5823398037755975,0.6057067300747785,0.6423071367459638,0.6536294847720531
231,0.6269069656329515,0.5672396359959555,0.571695241058234,0.7206524516939077,0.6291292125468062,0.6762741808242314
232,0.615284614273492,0.6204624495827731,0.6390293225480284,0.6807186746519406,0.6615295725508061,0.6222624695829952
233,0.5919065767397416,0.5897621084678718,0.6280069778553095,0.755586173179702,0.45411615684618717,0.6377404193379925
234,0.6485072056356183,0.6423849153879487,0.6102845587173191,0.6388737652640586,0.646384959832887,0.6563072923032479
235,0.6051511683463149,0.47774975277503084,0.6257736197068856,0.6652962810697896,0.6125956955077279,0.6380626451405016
236,0.6872187468749653,0.5903621151346126,0.5570173001922244,0.6907965644062711,0.6537739308214536,0.6599851109456771
237,0.6414515716841298,0.6361515127945866,0.6089845442727142,0.7056189513216814,0.5726174735274837,0.6483294258825099
238,0.6623851376126402,0.6023955821731353,0.6227846976077512,0.6354515050167224,0.6602851142790476,0.641496016622407
239,0.6931632573695263,0.6229291436571518,0.6421626906965633,0.71679685329837,0.6287403193368816,0.6224735830398116
240,0.6310181224235825,0.5574617495749953,0.5474727496972189,0.7068300758897321,0.6177179746441627,0.6205735619284658
241,0.6227846976077511,0.6213846820520228,0.5973177479749775,0.6287625418060201,0.6019622440249335,0.6772741919354659
242,0.6115401282236469,0.5074167490749897,0.609306770075223,0.6490961010677896,0.6093845487172079,0.6668074089712108
243,0.6535183724263602,0.6340181557572863,0.6348403871154125,0.61195124390271,0.4969388548761653,0.6001400015555729
244,0.6398959988444316,0.6431182568695207,0.6094512161246236,0.6578295314392382,0.6232847031633684,0.6555961732908143
245,0.6305292281025345,0.5878843098256648,0.6328959210657896,0.6399182213135701,0.5172390804342271,0.6802742252691696
246,0.6407293414371271,0.607384526494739,0.6227513639040434,0.7139634884832053,0.6061178457538416,0.5863287369859665
247,0.4170490783230924,0.6243513816820188,0.5006388959877331,0.6723741374904166,0.6188846542739364,0.5930288114312381
248,0.63059589550995,0.5934510383448706,0.6060622895809953,0.6604517827975867,0.624362492916588,0.6073734152601696
249,0.6386626518072422,0.5789842109356771,0.5863731819242436,0.6560239558217313,0.6575517505750064,0.631329236991522
250,0.5964621829131435,0.5925843620484672,0.5399726663629596,0.6623629151435015,0.6040289336548184,0.6830075889732109
251,0.6404071156346182,0.5460838453760598,0.6209957888420983,0.7402415582395361,0.6165401837798198,0.5501505572284137
252,0.644673829709219,0.5294281047567195,0.6153735041500461,0.6603628929210325,0.6261847353859487,0.6151957243969377
253,0.6197735530394782,0.5094723274703052,0.6207624529161435,0.6393404371159679,0.5708841209346771,0.6782075356392849
254,0.625584728719208,0.617973533039256,0.5134390382115357,0.6839853776153069,0.6339070434115934,0.5901176679740886
255,0.6626962521805797,0.5000277780864232,0.6269291881020901,0.6974855276169734,0.6514516827964755,0.64878498649985
256,0.5677951977244192,0.5526505850065001,0.6279291992133246,0.7202413360148446,0.7468416315736842,0.7372859698441094
257,0.6203846709407883,0.6362959588439872,0.6150401671129679,0.7104412271247459,0.7180857565084057,0.7087189857665086
258,0.5466171846353848,0.5760175113056811,0.6017955755063945,0.7449749441660463,0.7321525794731054,0.6821298014422382
259,0.6129179213102368,0.5910621229124768,0.5993177701974467,0.7251969466327404,0.7239747108301202,0.7206413404593384
260,0.6293069922999144,0.5465727396971076,0.6264514050156113,0.7243691596573295,0.6993966599628885,0.7011189013211258
261,0.6185735397059967,0.6380959788442093,0.5,0.7084189824331381,0.7230302558917322,0.7089856553961711
262,0.4563606262291803,0.6178068645207169,0.5491838798208869,0.6986744297158857,0.7221746908298982,0.7250858342870475
263,0.5989733219257992,0.6221180235335949,0.6027400304447827,0.7153523928043645,0.7289414326825854,0.7191413237924865
264,0.6240624895832176,0.5,0.5273503038922654,0.7220191335459284,0.719319103545595,0.7125079167546305
265,0.5960177335303726,0.6249291658796208,0.6128290314336826,0.723796931077012,0.7481194235491505,0.7400415560172892
266,0.5483838709318992,0.6011733463705152,0.6224069156323959,0.7229302547806086,0.7376415293503262,0.7249747219413549
267,0.5659618440204891,0.5989399882220914,0.5384893165479617,0.7331637018189092,0.726563628484761,0.7224302492249914
268,0.5188668762986255,0.5,0.4968777430860342,0.7363970710785676,0.7279636440404895,0.7151746130512562
269,0.6004288936543739,0.632295914399049,0.6416849076100846,0.7283192035467061,0.7300192224358049,0.715696841076012
270,0.5626395848842765,0.4629606995633285,0.6234513716819077,0.7006522294692163,0.7114967944088267,0.7132412582362027
271,0.6254847276080845,0.5908843431593684,0.6414626829186991,0.7254525050278336,0.7425860287336526,0.7338414871276346
272,0.6654962832920366,0.590051000566673,0.6620406893409928,0.751919465771842,0.7341192679918667,0.7374526383626485
273,0.670885232058134,0.6606184513161257,0.6638073756375071,0.7507750086112068,0.7493749930554784,0.7242969366326293
274,0.6772630807008968,0.6642073800820009,0.6445849398326648,0.7335859287325414,0.7162746252736142,0.7334525939177101
275,0.6633851487238748,0.6601517794642162,0.6534517050189447,0.6998411093456594,0.7286414293492149,0.7328192535472615
276,0.6719963555150613,0.6492294358826209,0.6453405037833753,0.755341726019178,0.7419971333014812,0.7356859520661342
277,0.6406515627951421,0.6654407271191902,0.6277736419293548,0.7486638740430449,0.739630440338226,0.7023633595928844
278,0.6535850398337759,0.6275736397071079,0.6509183435371504,0.7536861520683563,0.7521416904632274,0.745008277869754
279,0.670396337737086,0.6167624084712053,0.6839631551461683,0.7204857831753686,0.7233413704596718,0.7362526250291671
280,0.6577628640318226,0.6604740052667253,0.6524850276114179,0.7385304281158679,0.7255747286080957,0.7381304236713742
281,0.6641629351437237,0.6653962821809132,0.6725852509472328,0.731085900954455,0.7076300847787198,0.7230635895954399
282,0.6468627429193657,0.6441404904498939,0.644873831931466,0.7739863776264182,0.6951855020611339,0.7350415004611162
283,0.6544294936610406,0.6279847553861709,0.686152068356315,0.7378526428071424,0.6976744186046512,0.7350081667574084
284,0.6878298647762753,0.6398404426715851,0.6598628873654151,0.7173524150268337,0.7344748274980833,0.7213969044100489
285,0.69188546539406,0.6581962021800243,0.6727296969966332,0.7370081889798776,0.7210635673729708,0.7511750130557007
286,0.689607662307359,0.6615184613162368,0.6836298181090902,0.7457749530550339,0.7391304347826086,0.7147746086067623
287,0.6941743797153301,0.6636629295881065,0.6728741430460339,0.7424749163879598,0.7086189846553851,0.7390304336714854
288,0.6815186835409281,0.6230847009411216,0.6708074534161491,0.7620084667607419,0.7230747008300092,0.7380082000911121
289,0.7196746630518118,0.6989744330492562,0.7000522228024757,0.7451082789808775,0.7112745697174412,0.689729885887621
290,0.7144523828042534,0.6919965777397526,0.6837742641584905,0.7770641896021068,0.7405193391037679,0.7257858420649119
291,0.6761297347748308,0.6787297636640406,0.6045844953832821,0.7754975055278391,0.7133190368781875,0.6841187124301382
292,0.7098301092234358,0.6829964777386415,0.6996411071234125,0.7591973244147157,0.6901743352703918,0.7476194179935334
293,0.6622518027978089,0.7073411926799187,0.7216857965088501,0.7396082178690875,0.7003411149012768,0.7314414604606718
294,0.7024855831731464,0.6699963332925921,0.6985077611973466,0.768652985033167,0.7411415682396472,0.7461638462649585
295,0.7148968321870244,0.6934632607028968,0.6826298069978556,0.7524083600928899,0.7296858853987267,0.7185635395948845
296,0.7118079089767664,0.6782742030467006,0.6929965888509872,0.7363304036711519,0.7438749319436883,0.7220524672496362
297,0.6986522072467471,0.6538961544017156,0.7154301714463495,0.7451193902154468,0.7464860720674674,0.6996299958888432
298,0.7001411126790298,0.6823186924299159,0.6856298403315593,0.7488083200924454,0.7374526383626485,0.7287303192257691
299,0.7140857120634674,0.6834298158868432,0.6647629418104646,0.7633418149090545,0.7461749574995278,0.7018966877409749
300,0.7016189068767431,0.6810186779853109,0.6659407326748075,0.7179301992244359,0.7196968855209503,0.721808020089112
301,0.6942632695918844,0.6845076056400626,0.7062634029266992,0.7052522805808954,0.7405637840420448,0.746674963055145
302,0.720663562928477,0.6748408315647952,0.6888298758875099,0.7665640729341436,0.7493194368826321,0.7168524094712164
303,0.7087967644084934,0.6697518861320682,0.6963855153946156,0.7263747374970834,0.7260080667562973,0.7409415660174004
304,0.6989077656418404,0.6678518650207226,0.6891076567517417,0.7339525994733276,0.7170746341626018,0.712885698729986
305,0.6889187657640641,0.6758408426760297,0.6868409648996101,0.7694307714530162,0.7216080178668653,0.7252969477438638
306,0.730108112312359,0.6876298625540285,0.7242302692252135,0.7573084145379394,0.7457305081167567,0.7134523716930188
307,0.689329881443127,0.6656962855142835,0.6865409615662397,0.757863976266403,0.6873743041589351,0.7086634295936622
308,0.7146634962610696,0.714152379470883,0.7009966777408638,0.7449193879932,0.7550861676240845,0.7176301958910654
309,0.6696741074900834,0.6939521550239447,0.6614629051433905,0.7408748986099846,0.7050633895932177,0.6887632084800942
310,0.7278969766330736,0.6972744141601573,0.6787742086023177,0.7639418215757953,0.738941543794931,0.6839187102078913
311,0.7098967766308515,0.7035633729263658,0.6812075689729886,0.7375637507083412,0.7173079700885566,0.745897176635296
312,0.7312414582384249,0.7105078945321615,0.6979410882343139,0.7409526772519694,0.7457749530550338,0.7378081978688652
313,0.6998299981110901,0.6598962210691229,0.619762441804909,0.7478971988577651,0.7108078978655319,0.704785608728986
314,0.7344414937943755,0.688140979344215,0.7053078367537418,0.7599528883654263,0.7432638140423784,0.7161746241624907
315,0.6853520594673274,0.6294958832875921,0.7129079211991245,0.7375748619429106,0.7357748419426884,0.7089856553961711
316,0.7166746297181079,0.6839964888498761,0.6484516494627718,0.7378526428071422,0.7054967277414192,0.7461082900921121
317,0.7191635462616252,0.6632740363781819,0.7051522794697719,0.7734863720708007,0.7130857009522328,0.7355526172513028
318,0.7253969488549873,0.6709852331692574,0.6639073767486307,0.7622973588595428,0.7152523916932412,0.7112856809520105
319,0.7319747997199969,0.7008966766297404,0.6662962921810243,0.748141646018289,0.7249858331759242,0.7357415082389804
320,0.7189857665085166,0.7010411226791409,0.6648407204524495,0.6961744019377993,0.7294858831764798,0.6983077589750997
321,0.7191191013233481,0.7024411382348692,0.6827520305781175,0.7488416537961532,0.6530405893398816,0.705118945766064
322,0.6796964410715676,0.6087512083467594,0.6661518461316237,0.7855309503438929,0.6962966255180612,0.691074345270503
323,0.7245969399659996,0.6616406848964989,0.6310181224235825,0.7553306147846086,0.7643307147857198,0.7145412726808075
324,0.7299636662629585,0.6816964632940365,0.6387404304492272,0.7798419982444251,0.7371859687329858,0.7095189946554963
325,0.7034078156423961,0.5995622173579707,0.671618573539706,0.752819475771953,0.7262080689785442,0.7260080667562973
326,0.7383082034244826,0.671374126379182,0.6641184902054467,0.7698641096012178,0.7093523261369571,0.6990744341603796
327,0.7262858476205292,0.6640518227980312,0.6882298692207691,0.7527639195991066,0.7299414437938201,0.7115856842853809
328,0.7254525050278338,0.7064300714452383,0.6765519616884631,0.7600751119456884,0.7040856009511217,0.7666751852798366
329,0.7171413015700174,0.6945521616906855,0.7120301336681519,0.7527639195991067,0.7157190635451506,0.7038078200868899
330,0.7129968110756787,0.7121301347792753,0.6633407037855976,0.7674640829342548,0.6900298892209913,0.6718852431693685
331,0.728030311447905,0.6377515305725618,0.5173001922243581,0.765808508983433,0.7305858953988378,0.7236747074967499
332,0.7121523572484139,0.6452738363759597,0.6298069978555317,0.7574528605873398,0.7366748519427992,0.7088412093467705
333,0.7228858098423315,0.7000966677407527,0.6828631429238102,0.7591639907110079,0.7116856853965045,0.7117745752730587
334,0.7211969021878021,0.6737630418115756,0.6864854053933931,0.7565639618217981,0.7010077889754331,0.6663185146501629
335,0.6991855465060722,0.6890854342826032,0.6618851320570228,0.7288303203368927,0.6807964532939255,0.7323970266336293
336,0.6968855209502329,0.6332959255102835,0.7012411249013879,0.7138301536683741,0.6730185890954343,0.6837742641584907
337,0.7388748763875154,0.6469516327959199,0.6319070211891243,0.7363859598439982,0.6871187457638418,0.6993522150246113
338,0.7173635262614029,0.6893409926776963,0.632829253658374,0.7293081034233713,0.6981410904565606,0.6937521528016978
339,0.6633740374893053,0.6357515083500928,0.6394626606962299,0.7202080023111368,0.6921965799619997,0.647118301314459
340,0.635962621806909,0.6544739385993177,0.6792631029233658,0.7601640018222425,0.6926965855176169,0.7115634618162424
341,0.7436415960177336,0.6050067222969144,0.6322292469916333,0.7611529016989078,0.6376959743997156,0.7160079556439517
342,0.6996411071234124,0.6490849898332203,0.6775964177379749,0.7423638040422672,0.6772408582317582,0.6942743808264537
343,0.7356748408315649,0.6556295069945222,0.6834409271214125,0.7489860998455539,0.6861909576773075,0.5016722408026756
344,0.7125190279891999,0.6241513794597717,0.6120623562484029,0.7266302958921766,0.7276747519416882,0.7155301725574729
345,0.6902410026778075,0.6520850231669242,0.6002511139012656,0.7363192924365827,0.6837298192202137,0.6272625251391681
346,0.6746297181079791,0.6231735908176756,0.6782297581084236,0.7352526139179325,0.6909298992211026,0.6717296858853988
347,0.6789519883554261,0.6444516050178335,0.6873520816897967,0.7425082500916675,0.7141412682363137,0.7107078967544085
348,0.7050967232969254,0.6227291414349048,0.6162401804464493,0.754075045278281,0.6586739852665029,0.6560072889698774
349,0.6873743041589351,0.673774153046145,0.623306925632507,0.7319525772508584,0.7113190146557185,0.6673740819342437
350,0.7136523739152657,0.6380182002022246,0.6694741052678364,0.7527083634262602,0.6894521050233893,0.7147079411993468
351,0.7129523661374015,0.658429538105979,0.6714296825520283,0.7646418293536597,0.6373626373626373,0.6573850820564673
352,0.703530039222658,0.5780286447627196,0.6011955688396537,0.7328636984855388,0.6668851876131957,0.6570517450193891
353,0.6248847209413438,0.6805408948988323,0.6321959132879255,0.711674574161935,0.6700852231691463,0.6076845298281093
354,0.6217291303236703,0.6796075511950133,0.6124401382237581,0.7178190868787431,0.6555850620562451,0.6758741763797376
355,0.6808742319359103,0.6512405693396592,0.6742297136634852,0.7330081445349392,0.6573628595873288,0.6742408248980545
356,0.6747852753919488,0.6197402193357704,0.6177957532861476,0.7110079000877787,0.6547183857598418,0.6871187457638418
357,0.7097078856431739,0.6439071545239392,0.6457182857587307,0.7149523883598707,0.6900410004555606,0.6676185290947676
358,0.6919632440360448,0.6342737141523794,0.6171624129156992,0.6669518550206114,0.6469516327959199,0.6450960566228513
359,0.6421293569928554,0.6285847620529117,0.5139168212980144,0.7137134857053966,0.518400204446716,0.6283403148923876
360,0.682240913787931,0.637551528350315,0.6568961877354194,0.7479638662651806,0.6259402882254248,0.6458405093389926
361,0.6988855431727019,0.6133068145201613,0.6300514450160557,0.7043189368770765,0.6527294747719419,0.5
362,0.6777853087256525,0.6555850620562451,0.6340626006955633,0.7335414837942644,0.6191291014344604,0.6504294492161025
363,0.6236735963732931,0.612073467482972,0.6576739741552684,0.7285969844109379,0.6911299014433493,0.6402071134123712
364,0.6830631451460571,0.6674296381070901,0.6558406204513384,0.755297281080901,0.6565850731674797,0.6733408148979433
365,0.666451849464994,0.6086845409393438,0.623751375015278,0.6912187913199036,0.6794075489727663,0.6358626206957855
366,0.6631629240324893,0.6503294481049788,0.6742630473671929,0.6956077289747664,0.654562828475872,0.6803297814420161
367,0.6936743741597129,0.6824186935410395,0.5059389548772764,0.7337748197202192,0.666329625884732,0.6290292114356826
368,0.5506727852531694,0.6720519116879076,0.5551617240191558,0.6106956743963822,0.6142068245202724,0.6339181546461627
369,0.6237402637807088,0.631484794275492,0.608084534272603,0.6577406415626841,0.6479627551417237,0.6709852331692574
370,0.6318625762508472,0.5880176446404961,0.6279736441516017,0.6931299236658186,0.6642184913165702,0.5927621418015756
371,0.6304736719296881,0.5107723419149102,0.6110623451371682,0.7302303358926211,0.6058511761241792,0.6228402537805975
372,0.6392848809431216,0.6580517561306236,0.6672407471194124,0.6870965232947033,0.6619962444027155,0.6469960777341971
373,0.6632962588473206,0.6249847220524671,0.5544617162412916,0.7147412749030545,0.6122512472360804,0.6055400615562395
374,0.6404515605728953,0.6367959643996044,0.6080512005688953,0.6641851576128625,0.647929421438016,0.6418737985977623
375,0.6457960644007156,0.6276069734108156,0.591439904887832,0.7016300181113123,0.6359292881032012,0.6426182513139035
376,0.6533628151423905,0.6546517183524262,0.646873854153935,0.7281303125590284,0.6156512850142779,0.6155401726685852
377,0.6805742286025401,0.5944732719252437,0.6431071456349515,0.6571961910687898,0.6691296569961889,0.6498627762530694
378,0.6513072367470749,0.5976177513083478,0.634907054522828,0.6859187324303604,0.6461516239069323,0.617040189335437
379,0.6652296136623741,0.5018611317903533,0.626440293781042,0.7519416882409804,0.668562984033156,0.6303070034111491
380,0.6452516139068212,0.6018511316792409,0.5919510216780187,0.6957077300858898,0.6193513261258459,0.608206757852865
381,0.6192624362492917,0.6359515105723397,0.6231513683485372,0.7377859753997267,0.6195513283480928,0.6246402737808197
382,0.6802186690963232,0.4685163168479649,0.6644740497116635,0.6946743852709474,0.6014622384693162,0.6328625873620819
383,0.5916843520483561,0.6081067567417415,0.6039678218646873,0.667829642551584,0.6713852376137512,0.6413404593384371
