,adadelta,adam,rmsprop,sgd
192,0.7302636695963289,0.7463082923143591,0.6322292469916333,0.6405960066222958
193,0.727219191324348,0.6931632573695263,0.6620851342792697,0.6453849487216525
194,0.7592639918221313,0.7069856331737021,0.6759963999599996,0.6593962155135057
195,0.7657418415760178,0.6697629973666374,0.6993633262591806,0.6690407671196348
196,0.7153079478660874,0.7062411804575606,0.7000300003333371,0.6734963721819129
197,0.7080189779886443,0.7027300303336703,0.6901298903321148,0.7033744819386882
198,0.7688640984899833,0.7102078911987911,0.6727185857620641,0.49347214969055214
199,0.7300747786086512,0.6705074500827787,0.6786519850220558,0.5148834987055412
200,0.7479527550306113,0.7213746819409104,0.7141301570017445,0.46393293258813983
201,0.733574817497972,0.6913743486038733,0.712074578606429,0.6941521572461916
202,0.7241747130523672,0.6618295758841766,0.6830187002077801,0.5066389626551406
203,0.7543972710807899,0.67308525650285,0.6954966166290737,0.6976188624318049
204,0.7351303903376704,0.6590295447727197,0.6777630862565138,0.680207557861754
205,0.7448416093512151,0.6970521894687719,0.7234858165090724,0.5075723063589594
206,0.7649751663907376,0.6682518694652163,0.6616740186002066,0.6859076211957911
207,0.7421638018200203,0.6953299481105346,0.6246069400771119,0.5688396537739309
208,0.7521194679940888,0.6302181135345948,0.6963077367526306,0.6106956743963822
209,0.7584639829331437,0.7043633818153535,0.6507627862531806,0.48852209468994096
210,0.7316525739174881,0.7161301792242136,0.6607184524272491,0.6103178924210269
211,0.7329192546583851,0.6540850453893932,0.6444738274869721,0.616140179335326
212,0.7307747863865155,0.6481516461294015,0.6101512239024878,0.6342292692141024
213,0.7478194202157802,0.6123401371126346,0.6605628951432794,0.453599484438716
214,0.7350859453993934,0.6895521061345127,0.628840320448005,0.726896965521839
215,0.691529905887843,0.6865076278625318,0.6699407771197458,0.5110612340137113
216,0.7303747819420215,0.6464738497094413,0.7136301514461272,0.6329070323003589
217,0.7266080734230381,0.6690518783542039,0.6918854653940598,0.4779441993799931
218,0.6951188346537185,0.6411849020544673,0.6667851865020723,0.6577295303281148
219,0.712041244902721,0.6455182835364839,0.7100967788530985,0.6437515972399694
220,0.7050633895932177,0.6920743563817375,0.7111856798408871,0.5050833898154423
221,0.7469194102156691,0.715819064656274,0.6090956566184069,0.6914632384804276
222,0.7701085567617418,0.6720741341570462,0.6265514061267348,0.6273291925465838
223,0.6909632329248103,0.6828186979855331,0.6641518239091545,0.5096056622851365
224,0.6512739030433672,0.6448182757586195,0.627906976744186,0.6801853353926155
225,0.7152301692241024,0.6348403871154125,0.6597962199579994,0.5073334148157201
226,0.7041633795931067,0.6306625629173658,0.6459849553883933,0.4894887720974678
227,0.6546183846487182,0.6024066934077046,0.5626284736497071,0.5044167157412861
228,0.6843853820598007,0.6387626529183659,0.5753286147623863,0.5180279780886454
229,0.6694518827986977,0.6420738008200091,0.6284403160035111,0.5180946454960611
230,0.6057067300747785,0.6423071367459638,0.6536294847720531,0.5314503494483273
231,0.7206524516939077,0.6291292125468062,0.6762741808242314,0.6011844576050844
232,0.6807186746519406,0.6615295725508061,0.6222624695829952,0.5920621340237113
233,0.755586173179702,0.45411615684618717,0.6377404193379925,0.6301514461271791
234,0.6388737652640586,0.646384959832887,0.6563072923032479,0.5578728652540584
235,0.6652962810697896,0.6125956955077279,0.6380626451405016,0.5032055911732354
236,0.6907965644062711,0.6537739308214536,0.6599851109456771,0.6335070389670996
237,0.7056189513216814,0.5726174735274837,0.6483294258825099,0.5002111134568161
238,0.6354515050167224,0.6602851142790476,0.641496016622407,0.5044389382104246
239,0.71679685329837,0.6287403193368816,0.6224735830398116,0.471955243947155
240,0.7068300758897321,0.6177179746441627,0.6205735619284658,0.4984166490738786
241,0.6287625418060201,0.6019622440249335,0.6772741919354659,0.5117501305570061
242,0.6490961010677896,0.6093845487172079,0.6668074089712108,0.5200168890765453
243,0.61195124390271,0.4969388548761653,0.6001400015555729,0.47328303647818315
244,0.6578295314392382,0.6232847031633684,0.6555961732908143,0.508650096112179
245,0.6399182213135701,0.5172390804342271,0.6802742252691696,0.6494627718085756
246,0.7139634884832053,0.6061178457538416,0.5863287369859665,0.47845531617017967
247,0.6723741374904166,0.6188846542739364,0.5930288114312381,0.5123723596928855
248,0.6604517827975867,0.624362492916588,0.6073734152601696,0.5125723619151324
249,0.6560239558217313,0.6575517505750064,0.631329236991522,0.640484894276603
250,0.6623629151435015,0.6040289336548184,0.6830075889732109,0.5136279291992133
251,0.7402415582395361,0.6165401837798198,0.5501505572284137,0.5122390248780542
252,0.6603628929210325,0.6261847353859487,0.6151957243969377,0.6249624995833287
253,0.6393404371159679,0.5708841209346771,0.6782075356392849,0.5025278058645096
254,0.6839853776153069,0.6339070434115934,0.5901176679740886,0.5202280025333614
255,0.6974855276169734,0.6514516827964755,0.64878498649985,0.6578628651429461
256,0.7202413360148446,0.7468416315736842,0.7372859698441094,0.7066411849020544
257,0.7104412271247459,0.7180857565084057,0.7087189857665086,0.6814964610717897
258,0.7449749441660463,0.7321525794731054,0.6821298014422382,0.64068489649885
259,0.7251969466327404,0.7239747108301202,0.7206413404593384,0.7126523628040311
260,0.7243691596573295,0.6993966599628885,0.7011189013211258,0.6017955755063945
261,0.7084189824331381,0.7230302558917322,0.7089856553961711,0.6603406704518939
262,0.6986744297158857,0.7221746908298982,0.7250858342870475,0.7038967099634441
263,0.7153523928043645,0.7289414326825854,0.7191413237924865,0.6969410771230791
264,0.7220191335459284,0.719319103545595,0.7125079167546305,0.6776075289725442
265,0.723796931077012,0.7481194235491505,0.7400415560172892,0.6729741441571573
266,0.7229302547806086,0.7376415293503262,0.7249747219413549,0.6446404960055112
267,0.7331637018189092,0.726563628484761,0.7224302492249914,0.6879298658873987
268,0.7363970710785676,0.7279636440404895,0.7151746130512562,0.6494405493394371
269,0.7283192035467061,0.7300192224358049,0.715696841076012,0.6840631562572916
270,0.7006522294692163,0.7114967944088267,0.7132412582362027,0.6261069567439639
271,0.7254525050278336,0.7425860287336526,0.7338414871276346,0.689163212924588
272,0.751919465771842,0.7341192679918667,0.7374526383626485,0.7069411882354248
273,0.7507750086112068,0.7493749930554784,0.7242969366326293,0.688263202924477
274,0.7335859287325414,0.7162746252736142,0.7334525939177101,0.7146634962610696
275,0.6998411093456594,0.7286414293492149,0.7328192535472615,0.47844420493561035
276,0.755341726019178,0.7419971333014812,0.7356859520661342,0.6686629851442794
277,0.7486638740430449,0.739630440338226,0.7023633595928844,0.7206968966321847
278,0.7536861520683563,0.7521416904632274,0.745008277869754,0.5307281192013245
279,0.7204857831753686,0.7233413704596718,0.7362526250291671,0.48650540561561795
280,0.7385304281158679,0.7255747286080957,0.7381304236713742,0.6712407915643508
281,0.731085900954455,0.7076300847787198,0.7230635895954399,0.6963966266291848
282,0.7739863776264182,0.6951855020611339,0.7350415004611162,0.7078634207046745
283,0.7378526428071424,0.6976744186046512,0.7350081667574084,0.7162968477427527
284,0.7173524150268337,0.7344748274980833,0.7213969044100489,0.7006966744074934
285,0.7370081889798776,0.7210635673729708,0.7511750130557007,0.6941632684807609
286,0.7457749530550339,0.7391304347826086,0.7147746086067623,0.6854742830475894
287,0.7424749163879598,0.7086189846553851,0.7390304336714854,0.5090612117912421
288,0.7620084667607419,0.7230747008300092,0.7380082000911121,0.7431860354003933
289,0.7451082789808775,0.7112745697174412,0.689729885887621,0.5076945299392215
290,0.7770641896021068,0.7405193391037679,0.7257858420649119,0.7046856076178626
291,0.7754975055278391,0.7133190368781875,0.6841187124301382,0.7124745830509228
292,0.7591973244147157,0.6901743352703918,0.7476194179935334,0.49981666462960705
293,0.7396082178690875,0.7003411149012768,0.7314414604606718,0.6866298514427938
294,0.768652985033167,0.7411415682396472,0.7461638462649585,0.6315403504483383
295,0.7524083600928899,0.7296858853987267,0.7185635395948845,0.704952277247525
296,0.7363304036711519,0.7438749319436883,0.7220524672496362,0.6720741341570462
297,0.7451193902154468,0.7464860720674674,0.6996299958888432,0.7168524094712163
298,0.7488083200924454,0.7374526383626485,0.7287303192257691,0.7170690785453171
299,0.7633418149090545,0.7461749574995278,0.7018966877409749,0.7176413071256347
300,0.7179301992244359,0.7196968855209503,0.721808020089112,0.4735330392559917
301,0.7052522805808954,0.7405637840420448,0.746674963055145,0.7083412037911533
302,0.7665640729341436,0.7493194368826321,0.7168524094712164,0.7238913765708508
303,0.7263747374970834,0.7260080667562973,0.7409415660174004,0.7298192202135579
304,0.7339525994733276,0.7170746341626018,0.712885698729986,0.7056522850253891
305,0.7694307714530162,0.7216080178668653,0.7252969477438638,0.6622406915632397
306,0.7573084145379394,0.7457305081167567,0.7134523716930188,0.6889076545294948
307,0.757863976266403,0.6873743041589351,0.7086634295936622,0.4452993922154691
308,0.7449193879932,0.7550861676240845,0.7176301958910654,0.7027411415682396
309,0.7408748986099846,0.7050633895932177,0.6887632084800942,0.6742963810709008
310,0.7639418215757953,0.738941543794931,0.6839187102078913,0.6729074767497416
311,0.7375637507083412,0.7173079700885566,0.745897176635296,0.6929299214435716
312,0.7409526772519694,0.7457749530550338,0.7378081978688652,0.7044522716919077
313,0.7478971988577651,0.7108078978655319,0.704785608728986,0.5194335492616584
314,0.7599528883654263,0.7432638140423784,0.7161746241624907,0.7071634129268103
315,0.7375748619429106,0.7357748419426884,0.7089856553961711,0.7036967077411972
316,0.7378526428071422,0.7054967277414192,0.7461082900921121,0.7190191002122246
317,0.7734863720708007,0.7130857009522328,0.7355526172513028,0.7157412860142891
318,0.7622973588595428,0.7152523916932412,0.7112856809520105,0.7119412437915977
319,0.748141646018289,0.7249858331759242,0.7357415082389804,0.7416637962644029
320,0.6961744019377993,0.7294858831764798,0.6983077589750997,0.48432760364004046
321,0.7488416537961532,0.6530405893398816,0.705118945766064,0.4996999966666297
322,0.7855309503438929,0.6962966255180612,0.691074345270503,0.6594073267480751
323,0.7553306147846086,0.7643307147857198,0.7145412726808075,0.7050522783586484
324,0.7798419982444251,0.7371859687329858,0.7095189946554963,0.5157890643229369
325,0.752819475771953,0.7262080689785442,0.7260080667562973,0.5103278925321393
326,0.7698641096012178,0.7093523261369571,0.6990744341603796,0.4908387870976344
327,0.7527639195991066,0.7299414437938201,0.7115856842853809,0.7046744963832932
328,0.7600751119456884,0.7040856009511217,0.7666751852798366,0.6851076123068034
329,0.7527639195991067,0.7157190635451506,0.7038078200868899,0.7015855731730352
330,0.7674640829342548,0.6900298892209913,0.6718852431693685,0.7049856109512329
331,0.765808508983433,0.7305858953988378,0.7236747074967499,0.7192635473727486
332,0.7574528605873398,0.7366748519427992,0.7088412093467705,0.474216380182002
333,0.7591639907110079,0.7116856853965045,0.7117745752730587,0.6485183168701874
334,0.7565639618217981,0.7010077889754331,0.6663185146501629,0.6780964232935922
335,0.7288303203368927,0.6807964532939255,0.7323970266336293,0.6878520872454139
336,0.7138301536683741,0.6730185890954343,0.6837742641584907,0.5337503750041668
337,0.7363859598439982,0.6871187457638418,0.6993522150246113,0.6763519594662162
338,0.7293081034233713,0.6981410904565606,0.6937521528016978,0.6805186724296938
339,0.7202080023111368,0.6921965799619997,0.647118301314459,0.503927821420238
340,0.7601640018222425,0.6926965855176169,0.7115634618162424,0.7201968910765675
341,0.7611529016989078,0.6376959743997156,0.7160079556439517,0.7099189990999901
342,0.7423638040422672,0.6772408582317582,0.6942743808264537,0.6196957743974933
343,0.7489860998455539,0.6861909576773075,0.5016722408026756,0.5343392704363381
344,0.7266302958921766,0.7276747519416882,0.7155301725574729,0.6146290514339048
345,0.7363192924365827,0.6837298192202137,0.6272625251391681,0.6750297225524728
346,0.7352526139179325,0.6909298992211026,0.6717296858853988,0.7066522961366237
347,0.7425082500916675,0.7141412682363137,0.7107078967544085,0.6684629829220325
348,0.754075045278281,0.6586739852665029,0.6560072889698774,0.463794042156024
349,0.7319525772508584,0.7113190146557185,0.6673740819342437,0.7116079067545195
350,0.7527083634262602,0.6894521050233893,0.7147079411993468,0.6963299592217691
351,0.7646418293536597,0.6373626373626373,0.6573850820564673,0.6830853676151957
352,0.7328636984855388,0.6668851876131957,0.6570517450193891,0.6595184390937677
353,0.711674574161935,0.6700852231691463,0.6076845298281093,0.5996622184690941
354,0.7178190868787431,0.6555850620562451,0.6758741763797376,0.499816664629607
355,0.7330081445349392,0.6573628595873288,0.6742408248980545,0.6221180235335948
356,0.7110079000877787,0.6547183857598418,0.6871187457638418,0.4891054345048278
357,0.7149523883598707,0.6900410004555606,0.6676185290947676,0.43782708696763295
358,0.6669518550206114,0.6469516327959199,0.6450960566228513,0.6879187546528295
359,0.7137134857053966,0.518400204446716,0.6283403148923876,0.6450293892154357
360,0.7479638662651806,0.6259402882254248,0.6458405093389926,0.4785386504294492
361,0.7043189368770765,0.6527294747719419,0.5,0.6106401182235358
362,0.7335414837942644,0.6191291014344604,0.6504294492161025,0.654485049833887
363,0.7285969844109379,0.6911299014433493,0.6402071134123712,0.5181890909898998
364,0.755297281080901,0.6565850731674797,0.6733408148979433,0.7057411749019433
365,0.6912187913199036,0.6794075489727663,0.6358626206957855,0.6176846409404548
366,0.6956077289747664,0.654562828475872,0.6803297814420161,0.6153179479771997
367,0.7337748197202192,0.666329625884732,0.6290292114356826,0.5824953610595675
368,0.6106956743963822,0.6142068245202724,0.6339181546461627,0.6614517939088213
369,0.6577406415626841,0.6479627551417237,0.6709852331692574,0.532661474016378
370,0.6931299236658186,0.6642184913165702,0.5927621418015756,0.6150512783475373
371,0.7302303358926211,0.6058511761241792,0.6228402537805975,0.5067945199391104
372,0.6870965232947033,0.6619962444027155,0.6469960777341971,0.4981166457405082
373,0.7147412749030545,0.6122512472360804,0.6055400615562395,0.6266736297069968
374,0.6641851576128625,0.647929421438016,0.6418737985977623,0.5146168290758786
375,0.7016300181113123,0.6359292881032012,0.6426182513139035,0.618095756619518
376,0.7281303125590284,0.6156512850142779,0.6155401726685852,0.5135501505572284
377,0.6571961910687898,0.6691296569961889,0.6498627762530694,0.6343403815597951
378,0.6859187324303604,0.6461516239069323,0.617040189335437,0.5305447838309315
379,0.7519416882409804,0.668562984033156,0.6303070034111491,0.6072400804453382
380,0.6957077300858898,0.6193513261258459,0.608206757852865,0.5610173446371626
381,0.7377859753997267,0.6195513283480928,0.6246402737808197,0.5091501016677963
382,0.6946743852709474,0.6014622384693162,0.6328625873620819,0.5229169212991256
383,0.667829642551584,0.6713852376137512,0.6413404593384371,0.47178301981133125
